ID,TL,TL_Desc,HS6,HS6_Desc,Sector_Code,Base_Rate,Base_Rate_Alt,Final_Year,TLs_Per_6_Digit,Staging_Basket,TRQ_Quota,TRQ_Note,Tariff_Eliminated,Product_Type,Pending_Data,Ag_ID,PartnerName,ReporterName,StagingBasket,StagingBasketId,Num_MAR_Columns,PartnerStartYear,ReporterStartYear,PartnerAgreementName,ReporterAgreementName,PartnerAgreementApproved,ReporterAgreementApproved,Rule_Text,Link_Text,Link_Url,QuotaName,ProductType,Y2004,Alt_2004,Y2005,Alt_2005,Y2006,Alt_2006,Y2007,Alt_2007,Y2008,Alt_2008,Y2009,Alt_2009,Y2010,Alt_2010,Y2011,Alt_2011,Y2012,Alt_2012,Y2013,Alt_2013,Y2014,Alt_2014,Y2015,Alt_2015,Y2016,Alt_2016,Y2017,Alt_2017,Y2018,Alt_2018,Y2019,Alt_2019,Y2020,Alt_2020,Y2021,Alt_2021,Y2022,Alt_2022,Y2023,Alt_2023,Y2024,Alt_2024,Y2025,Alt_2025,Y2026,Alt_2026,Y2027,Alt_2027,Y2028,Alt_2028,Y2029,Alt_2029,Y2030,Alt_2030,Y2031,Alt_2031,Y2032,Alt_2032,Y2033,Alt_2033,Y2034,Alt_2034,Y2035,Alt_2035,Y2036,Alt_2036,Y2037,Alt_2037,Y2038,Alt_2038,Y2039,Alt_2039,Y2040,Alt_2040,Y2041,Alt_2041
349098,"88031000","Propellers and rotors and parts thereof","880310","PROPELLERS AND ROTORS AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348790,"88032000","Parts of airplanes and other aircraft, undercarriages and parts thereof","880320","UNDERCARRIAGES AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.","AERO","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348791,"88032000","Under-carriages and parts thereof","880320","UNDERCARRIAGES AND PARTS THEREOF, FOR BALLOONS, GLIDERS, OTHER AIRCRAFT AND SPACECRAFT, ETC.","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348792,"88033000","Parts of airplanes and helicopters, nesoi","880330","PARTS OF AIRPLANES OR HELICOPTERS, NESOI","AERO","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348124,"88033000","Other parts of aeroplanes or helicopters","880330","PARTS OF AIRPLANES OR HELICOPTERS, NESOI","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348577,"88039000","Other","880390","PARTS OF BALLOONS, DIRIGIBLES, GLIDERS, OTHER AIRCRAFT, SPACECRAFT (INCLUDING SATELLITES), AND SPACECRAFT LAUNCH VEHICLES, NESOI","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348578,"88039030","Parts of communication satellites","880390","PARTS OF BALLOONS, DIRIGIBLES, GLIDERS, OTHER AIRCRAFT, SPACECRAFT (INCLUDING SATELLITES), AND SPACECRAFT LAUNCH VEHICLES, NESOI","AERO","0",,"2005",2,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348579,"88039090","Parts of aircraft (o/than airplanes and helicopters), spacecraft (o/than comm. satell.) and suborbital and launch vehicles, nesoi","880390","PARTS OF BALLOONS, DIRIGIBLES, GLIDERS, OTHER AIRCRAFT, SPACECRAFT (INCLUDING SATELLITES), AND SPACECRAFT LAUNCH VEHICLES, NESOI","AERO","0",,"2005",2,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to subheading 8801.10 through 8803.90 from any other subheading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348581,"88051000","Aircraft launching gear and parts thereof; deck-arrestor or similar gear and parts thereof","880510","AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK-ARRESTORS OR SIMILAR GEAR AND PARTS THEREOF","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348580,"88051000","Aircraft launching gear and parts thereof; deck-arrestors or similar gear and parts thereof","880510","AIRCRAFT LAUNCHING GEAR AND PARTS THEREOF; DECK-ARRESTORS OR SIMILAR GEAR AND PARTS THEREOF","AERO","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348582,"88052100","Air combat ground flying simulators and parts thereof","880521","AIR COMBAT GROUND FLYING SIMULATORS AND PARTS THEREOF","AERO","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348583,"88052100","Air combat simulators and parts thereof","880521","AIR COMBAT GROUND FLYING SIMULATORS AND PARTS THEREOF","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348585,"88052900","Other","880529","GROUND FLYING TRAINERS AND PARTS THEREOF, OTHER THAN AIR COMBAT SIMULATORS","AERO","0",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348584,"88052900","Ground flying trainers and parts thereof, other than air combat simulators","880529","GROUND FLYING TRAINERS AND PARTS THEREOF, OTHER THAN AIR COMBAT SIMULATORS","AERO","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8804 through 8805 from any other heading.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348586,"89011000","Vessels, designed for the transport of persons, cruise ships, excursion boats and similar vessels; ferry boats of all kinds","890110","CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS; FERRY BOATS OF ALL KINDS","TRANS","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348771,"89011010","Not exceeding 150 gross construction tons","890110","CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS; FERRY BOATS OF ALL KINDS","TRANS","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348800,"89011090","Other","890110","CRUISE SHIPS, EXCURSION BOATS AND SIMILAR VESSELS PRINCIPALLY DESIGNED FOR THE TRANSPORT OF PERSONS; FERRY BOATS OF ALL KINDS","TRANS","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348801,"89012000","Vessels, designed for the transport of goods, tankers","890120","TANKERS FOR THE TRANSPORT OF GOODS","TRANS","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348802,"89012010","Not exceeding 150 gross construction tons","890120","TANKERS FOR THE TRANSPORT OF GOODS","TRANS","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348803,"89012090","Other","890120","TANKERS FOR THE TRANSPORT OF GOODS","TRANS","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348804,"89013000","Vessels, designed for the transport of goods, refrigerated vessels (o/than tankers)","890130","REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20","TRANS","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348805,"89013010","Not exceeding 150 gross construction tons","890130","REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20","TRANS","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348806,"89013090","Other","890130","REFRIGERATED VESSELS, OTHER THAN THOSE OF SUBHEADING 8901.20","TRANS","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348807,"89019000","Vessels, designed for the transport of goods or for the transport of both persons and goods, nesoi","890190","VESSELS NESOI, FOR THE TRANSPORT OF GOODS, AND OTHER VESSELS NESOI, FOR THE TRANSPORT OF BOTH PERSONS AND GOODS","TRANS","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348808,"89019010","Not exceeding 150 gross construction tons","890190","VESSELS NESOI, FOR THE TRANSPORT OF GOODS, AND OTHER VESSELS NESOI, FOR THE TRANSPORT OF BOTH PERSONS AND GOODS","TRANS","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348809,"89019090","Other","890190","VESSELS NESOI, FOR THE TRANSPORT OF GOODS, AND OTHER VESSELS NESOI, FOR THE TRANSPORT OF BOTH PERSONS AND GOODS","TRANS","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348810,"89020000","Vessels, fishing; factory ships and other vessels for processing or preserving fishery products","890200","FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS","TRANS","0",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348811,"89020010","Not exceeding 150 gross construction tons","890200","FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS","TRANS","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348905,"89020090","Other","890200","FISHING VESSELS; FACTORY SHIPS AND OTHER VESSELS FOR PROCESSING OR PRESERVING FISHERY PRODUCTS","TRANS","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8901 through 8902 from any other chapter; or A change to heading 8901 through 8902 from any other heading within Chapter 89, whether or not there is also a change from any other chapter, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348995,"89031000","Inflatable","890310","INFLATABLE YACHTS AND VESSELS FOR PLEASURE OR SPORTS, INCLUDING INFLATABLE ROW BOATS AND CANOES","CG","5",,"2005",1,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348994,"89031000","Vessels, inflatable, for pleasure or sports","890310","INFLATABLE YACHTS AND VESSELS FOR PLEASURE OR SPORTS, INCLUDING INFLATABLE ROW BOATS AND CANOES","CG","2.4",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348996,"89039100","Vessels, sailboats, with or without auxiliary motor, for pleasure or sports","890391","SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR","CG","1.5",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348997,"89039110","Not exceeding 150 gross construction tons","890391","SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR","CG","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348998,"89039190","Other","890391","SAILBOATS, WITH OR WITHOUT AUXILIARY MOTOR","CG","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348999,"89039200","Vessels, motorboats (o/than outboard motorboats), for pleasure or sports","890392","MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS","CG","1.5",,"2005",1,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349000,"89039210","Not exceeding 150 gross construction tons","890392","MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS","CG","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349001,"89039290","Other","890392","MOTORBOATS, OTHER THAN OUTBOARD MOTORBOATS","CG","0",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349042,"89039905","Vessels, canoes, not of a type designed to be principally used with motor or sails","890399","YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS NESOI; ROW BOATS AND CANOES (NOT DESIGNED TO BE PRINCIPALLY USED WITH MOTORS OR SAILS) NESOI","CG","0",,"2005",4,6,,,,1,false,,"Australia","United States","Immediate",6,10,"2005",,"Australia","United States",true,,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349043,"89039910","Not exceeding 150 gross construction tons","890399","YACHTS AND OTHER VESSELS FOR PLEASURE OR SPORTS NESOI; ROW BOATS AND CANOES (NOT DESIGNED TO BE PRINCIPALLY USED WITH MOTORS OR SAILS) NESOI","CG","5",,"2005",2,6,,,,1,false,,"United States","Australia","Immediate",6,10,,"2005","United States","Australia",,true,"A change to heading 8903 from any other heading, provided that there is a regional value content of not less than 35 percent based on the build-up method or 45 percent based on the build-down method.",,,,"Industrial/Textile",,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,0.0000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
